score,review
5.0 out of 5 stars,"
  Nice.
"
5.0 out of 5 stars,"
  Great fit
"
2.0 out of 5 stars,"
  Glad this is just for a Halloween costume: practically see-through.  Now I understand why it was more inexpensive than other similar shirts.
"
5.0 out of 5 stars,"
  Awesome shirt! Comfortable and well built. I will be purchasing more
"
4.0 out of 5 stars,"
  they're long
"
3.0 out of 5 stars,"
  Cheap and thin material
"
4.0 out of 5 stars,"
  Good polo for everyday and while somewhat small, a full size larger would probably be too large.  The color is a little strong.
"
4.0 out of 5 stars,"
  It fits and washes well!
"
3.0 out of 5 stars,"
  the neck is a little short  but acceptable
"
5.0 out of 5 stars,"
  Great fit &amp; quality!
"
5.0 out of 5 stars,"
  Nice tee, particularly for the price.
"
5.0 out of 5 stars,"
  This is a quality product, it holds up very well and is comfortable . I would definitely purchase again !
"
5.0 out of 5 stars,"
  Perfect item my son was looking for.
"
5.0 out of 5 stars,"
  Great value.
"
5.0 out of 5 stars,"
  Holds up well through many washings.  Comfortable cut and durable.
"
5.0 out of 5 stars,"
  Comfortable
"
2.0 out of 5 stars,"
  I ordered 3 of these shirts.  After the first wash the shirts shrunk. I basically got one use out of them.
"
5.0 out of 5 stars,"
  Great color. Material nice and fits well.
"
5.0 out of 5 stars,"
  It's a quality breathable shirt for the price. Size accuracy is important to me and it met expectations. Will buy more.
"
5.0 out of 5 stars,"
  I love these.  I reload every year when the color starts to fade.  100% cotton fades in 4 months.
"
5.0 out of 5 stars,"
  These are very comfortable and well made shirts for casual wear.
"
5.0 out of 5 stars,"
  Dry nice polo
"
4.0 out of 5 stars,"
  happy.
"
5.0 out of 5 stars,"
  Great quality.
"
3.0 out of 5 stars,"
  This was a gift so I can’t answer this.
"
5.0 out of 5 stars,"
  Perfect fit and showed up on time!
"
5.0 out of 5 stars,"
  comfortable material,very nice shirt
"
5.0 out of 5 stars,"
  Good
"
5.0 out of 5 stars,"
  They fit fine, seem well made and are comfortable. No complaints.
"
5.0 out of 5 stars,"
  Nice long sleeve.... fitted as expected<br>But it's important to use cold water when using the machine.
"
5.0 out of 5 stars,"
  I like it
"
4.0 out of 5 stars,"
  Good quality
"
5.0 out of 5 stars,"
  Was perfect as part of my son's Gillian costume and can be worn as an every day shirt as well.  It fit him well and held up in the wash so far.
"
5.0 out of 5 stars,"
  Great shirt for the money.
"
5.0 out of 5 stars,"
  Great experience.
"
5.0 out of 5 stars,"
  Pleased.
"
4.0 out of 5 stars,"
  Great buy for a decent quality polo
"
2.0 out of 5 stars,"
  I purchased these shirts for work uniforms for my co-workers and the fabric looks cheap.
"
2.0 out of 5 stars,"
  lets just say you get exactly what you pay for... silly me thinking there would be more bang for the buck
"
5.0 out of 5 stars,"
  this shirt is soft ,comfortable and easy to take care of.
"
5.0 out of 5 stars,"
  Fits very well. Medium fits similar to a Large Lee long sleeve shirt. Take care in wash and dry as this can get old looking fast if you dry on high heat.
"
4.0 out of 5 stars,"
  Looking on my father in law
"
5.0 out of 5 stars,"
  Nice product
"
1.0 out of 5 stars,"
  My first order I never receive.I Order again my second t-shirt and now i received.
"
5.0 out of 5 stars,"
  My husband is happy with it
"
5.0 out of 5 stars,"
  Comfortable. Worn as a work uniform.
"
5.0 out of 5 stars,"
  Got this for my fiancee and he looks so good. Definitely buying every color.
"
5.0 out of 5 stars,"
  Awesome fit.  Product as described...
"
4.0 out of 5 stars,"
  Pretty nice for its price
"
5.0 out of 5 stars,"
  For the price, they are great shirts. They aren’t too tight and look good for business casual. I’m very happy with them.
"
1.0 out of 5 stars,"
  Quality was not as expected , thought I would find something of better quality
"
3.0 out of 5 stars,"
  Nice for the price. Will work for a fall/winter, just hope it doesn't shrink much after washing.
"
5.0 out of 5 stars,"
  About what I expected. An inexpensive polo shirt.
"
5.0 out of 5 stars,"
  very good .thank you
"
5.0 out of 5 stars,"
  Great summer shirts!  Fits as expected.
"
5.0 out of 5 stars,"
  Like every thing
"
5.0 out of 5 stars,"
  It was perfect
"
4.0 out of 5 stars,"
  Shirts are for work and are the right color and size. They are nice shirt for the price paid. They arrived the 10th of February which is good considering our weather.Really happy
"
3.0 out of 5 stars,"
  Little over priced.
"
5.0 out of 5 stars,"
  Bought these shirts to meet job requirements for employment at a fast growing food chain.  They have held out well over time and hold up well in the wash.
"
3.0 out of 5 stars,"
  Good when a t shirt is not appropriate.
"
4.0 out of 5 stars,"
  This is a pretty nice shirt. I bought it for my fiancé who goes through a lot of clothes fast. It was a bit large on him, though.
"
3.0 out of 5 stars,"
  The material is okay for the price but the shirt was just way too large. I had to end up getting an XL in the boys version of this shirt.
"
5.0 out of 5 stars,"
  Didn't shrink into a amoebic size after washing and drying. Bought 3 and i think they are as good as it gets for the price. nice material weight for Florida.
"
5.0 out of 5 stars,"
  Color fast when washed. Well made and good fit.
"
5.0 out of 5 stars,"
  product fit perfectly.
"
4.0 out of 5 stars,"
  Great product, price and fast shipping.
"
1.0 out of 5 stars,"
  I don’t like anything with this clothes.<br>No
"
5.0 out of 5 stars,"
  Great product
"
5.0 out of 5 stars,"
  Great product
"
2.0 out of 5 stars,"
  The quality is not good
"
5.0 out of 5 stars,"
  These shirts are comfortable. Size (L) fits perfectly. It is good long-sleeve polo shirts for golfing or everyday wearing.
"
5.0 out of 5 stars,"
  They are great and very reasonably priced...
"
5.0 out of 5 stars,"
  Comfortable fit
"
2.0 out of 5 stars,"
  It's like the sewed a collar on a regular t-shirt and called it a Polo.
"
5.0 out of 5 stars,"
  Comfortable, soft, looks good.
"
4.0 out of 5 stars,"
  Pretty much fits well. Can put in the dryer and doesn't shrink . Good uniform shirt and great price
"
5.0 out of 5 stars,"
  Excellent!
"
5.0 out of 5 stars,"
  Wish it had a pocket but otherwise excellent.  Does repel stains and looks good.
"
4.0 out of 5 stars,"
  It's good for the price
"
5.0 out of 5 stars,"
  Great fitting quality shirt I will buy again
"
1.0 out of 5 stars,"
  Ordered this item specifically because it was a long sleeve. I received a short sleeve. Not the item that I paid for. The material also feels cheap, but in that respect you get what you pay for. Would definitely not order again from this seller.
"
5.0 out of 5 stars,"
  I love this shirt! It fits perfect and it is great to wear to work.
"
3.0 out of 5 stars,"
  The blended fabric just isn't the same as all cotton.  But the price is right.
"
1.0 out of 5 stars,"
  very large and you can see through fabric...
"
5.0 out of 5 stars,"
  Muy bueno
"
5.0 out of 5 stars,"
  I like the fabric.  It seems that will resist stains.  We had them embroidered and it took the embroidery well also.
"
5.0 out of 5 stars,"
  Fits great, good quality
"
4.0 out of 5 stars,"
  for the price it canoot be beat; the quality is just okay.
"
4.0 out of 5 stars,"
  This was a very nice gift for my husband
"
4.0 out of 5 stars,"
  Value 4 money
"
5.0 out of 5 stars,"
  It looks great. It feels great.I purchased this shirt for leisure wear.
"
5.0 out of 5 stars,"
  Hubby loves it!
"
5.0 out of 5 stars,"
  My dad is a mechanic and wears polos when he works. He goes through them all the time I thought this would be perfect and at a great price. I plan on buying more
"
5.0 out of 5 stars,"
  As described, fit great, comfortable, washed up nice
"
4.0 out of 5 stars,"
  these shirts were a very good value for the price.
"
5.0 out of 5 stars,"
  Nice loose fit with just the right thickness of fabric if you want to stay cool.
"
5.0 out of 5 stars,"
  Fits Perfect nice &amp; big!!!
"
1.0 out of 5 stars,"
  I’m not one to write bad reviews but this shirt is made out of the same material as a tube sock , also runs big, very big. Needless to say I will be returning the item.
"
4.0 out of 5 stars,"
  Very comfortable, but too big.
"
4.0 out of 5 stars,"
  Good product and comfortable<br>It screams wear me.<br>Love the blue.<br>Excellent Pricing and comfortable Fit.<br>Good solid blue color.
"
5.0 out of 5 stars,"
  I like the product and I use it for work
"
5.0 out of 5 stars,"
  The shirts  look nice and fit nice but the material is thin for a long sleeve winter shirt..
"
5.0 out of 5 stars,"
  This shirt is worth every penny! I've washed it like 20+ times and it's keeping it's color like day 1!
"
5.0 out of 5 stars,"
  Very soft and comfortable
"
2.0 out of 5 stars,"
  This is basically a long sleeve t-shirt with a collar and a couple of buttons.
"
5.0 out of 5 stars,"
  Fits perfectly and looks great. My son loves this Jersey Polo. The material is soft and comfortable. It is also a good quality polo.
"
4.0 out of 5 stars,"
  Comfortable Polo with no logo's.
"
5.0 out of 5 stars,"
  Product as expected &amp; quick delivery.
"
5.0 out of 5 stars,"
  Great fit.  Washes nicely.  Love it!
"
5.0 out of 5 stars,"
  comfy--however, the color is not as deep black as shown in pic
"
5.0 out of 5 stars,"
  Nice comfortable Fitting/Feeling shirt. I wear them in a Professional environment. Ordering 2 more colors.
"
1.0 out of 5 stars,"
  Sizes are really strange. I bought the medium, didn’t fit. Then the large, also didn’t fit!
"
5.0 out of 5 stars,"
  Good quality! Great price!
"
5.0 out of 5 stars,"
  I have to wear shirts with a collar for work. I also have to tuck them. These shirts stay tucked throughout the day when I raise my arms high, which is often.
"
5.0 out of 5 stars,"
  All Good
"
5.0 out of 5 stars,"
  Like the shirts thus far, like the feel.
"
5.0 out of 5 stars,"
  Cheap price but not a cheap look.
"
5.0 out of 5 stars,"
  Great fit, fabric &amp; colors for daily wear.
"
5.0 out of 5 stars,"
  well made....nice color &amp; quality.
"
5.0 out of 5 stars,"
  nice
"
5.0 out of 5 stars,"
  Polo shirts fits well and the quality is what I expected for the price.
"
1.0 out of 5 stars,"
  Too large even the Small size.
"
4.0 out of 5 stars,"
  Runs bigger than I thought!!
"
5.0 out of 5 stars,"
  Would order again.
"
5.0 out of 5 stars,"
  Great buy
"
5.0 out of 5 stars,"
  Very happy with the product and seller.
"
5.0 out of 5 stars,"
  Easy wash and wear. Perfect for uniform. Came exactly as expected.
"
5.0 out of 5 stars,"
  Very happy with the fit and this purchase
"
4.0 out of 5 stars,"
  Got these for work. They’re okay, not the best.
"
5.0 out of 5 stars,"
  I thing wrong with the shirts at all just a little too small for me
"
5.0 out of 5 stars,"
  My son loved it
"
5.0 out of 5 stars,"
  It fit well. My daughter was happy
"
5.0 out of 5 stars,"
  I love this shirt! It's very comfortable, and it's my FAVORITE SHIRT for work.
"
2.0 out of 5 stars,"
  The arms were too long for a short sleeve<br>Too long
"
4.0 out of 5 stars,"
  It is certainly a shirt.
"
5.0 out of 5 stars,"
  They're nice shirts..I ordered too big,but that's not the manufacturer's fault..It's a good buy..I'd reccomend these to friends..Thanks Amazon Prime..😁
"
3.0 out of 5 stars,"
  Very cheap material
"
5.0 out of 5 stars,"
  great
"
5.0 out of 5 stars,"
  Great shirt for the price!
"
4.0 out of 5 stars,"
  This shirts are good quality, and they are fresh material that feels good for working in the summer. However, the sleeves are way too long!
"
3.0 out of 5 stars,"
  Use for work
"
1.0 out of 5 stars,"
  If you have to charge more then do it.  But any extra large size can not be thin.
"
5.0 out of 5 stars,"
  Shirt arrived quickly. Fits good, nice shirt for the price.
"
1.0 out of 5 stars,"
  Too thin<br>Fabric not good quality
"
4.0 out of 5 stars,"
  Great product, but it isn't tagless as it was advertised.
"
5.0 out of 5 stars,"
  Soft material
"
5.0 out of 5 stars,"
  Bargain....check out similar product...thus us better...
"
5.0 out of 5 stars,"
  I really like this product,
"
5.0 out of 5 stars,"
  Great quality
"
5.0 out of 5 stars,"
  I like that the sleeves go to my elbows
"
5.0 out of 5 stars,"
  For my job it fit well lightweight it's comfortable is it a iron
"
5.0 out of 5 stars,"
  Quality for the price! Fits perfectly!
"
5.0 out of 5 stars,"
  Purchased this for my son for his job, and he has been very impressed. Very comfortable and durable.
"
5.0 out of 5 stars,"
  Great material and color!
"
5.0 out of 5 stars,"
  Quality product, size as described, not undersized or mislabled.
"
5.0 out of 5 stars,"
  Good quality for the price! I bought Small for a 14 years Old and it fits a little bit large
"
5.0 out of 5 stars,"
  Fit as it should.
"
5.0 out of 5 stars,"
  For the price, yes this gets 5 stars. It's a good basic polo shirt. Comfortable, well sized, and the color matched the picture (I got dark red/maroon). I am 5'7"" with a 34 inch waist and the fit is great. Not baggy, not too tight. Many other brands have a lot of extra material in the mid-section. This looks more professional and fit just right so if you have a big belly it may be tighter on you. Minimal shrinking after laundering. There are better brands out there but you'll pay much more. For this price, I'm getting a few more.
"
2.0 out of 5 stars,"
  I'm 5'-9"" and these shirts could be a night gown. I guess they assume a person who needs a X-large must be 6'-6"" tall.
"
5.0 out of 5 stars,"
  Nice quality,for school
"
5.0 out of 5 stars,"
  no surprises.  I got exactly what I thought I would get.  Minimum shrinkage after 1 wash and 1 dry. For work clothes, I highly recommend it
"
4.0 out of 5 stars,"
  Thanks
"
5.0 out of 5 stars,"
  Excellent!!!! Recommend.. very good quality
"
5.0 out of 5 stars,"
  Everything good
"
5.0 out of 5 stars,"
  This is a very nice shirts. Light weight and cool. Very reasonably priced.
"
3.0 out of 5 stars,"
  i thought it would shrink, my fault for ordering that size. usually i get all cotton. i would order again in large. good value, and quality
"
5.0 out of 5 stars,"
  Nice
"
4.0 out of 5 stars,"
  This shirt just fits as it should. Hopefully though there will be no shrinkage after the first wash.
"
4.0 out of 5 stars,"
  Happy with this purchase Fits well and good quality.
"
5.0 out of 5 stars,"
  Very satisfied with fit and appearance of shirt. Would buy agin.
"
2.0 out of 5 stars,"
  Cheap flimsy material.  Not worth the price.
"
5.0 out of 5 stars,"
  Excellent quality shirt! My wife really loves the way it looks and feels.Washing is risk free and after drying it looks great! I will buy again, thank you.
"
5.0 out of 5 stars,"
  Fits great
"
5.0 out of 5 stars,"
  Size fit great, good quality product
"
4.0 out of 5 stars,"
  This is made out of a tshirt material not a thicker material that you would expect with a polo
"
5.0 out of 5 stars,"
  Fit well.
"
3.0 out of 5 stars,"
  Not the best quality, but great for the price.  I don't think you'll find this one on the rack at Nordstroms.
"
5.0 out of 5 stars,"
  Light summer weight but not cheap.
"
5.0 out of 5 stars,"
  nice
"
4.0 out of 5 stars,"
  I really like these long sleeve polos.  Fit and look great.
"
5.0 out of 5 stars,"
  The product came as expected, fits fine.
"
5.0 out of 5 stars,"
  Fit, comfort and PRICE!
"
2.0 out of 5 stars,"
  The large fits like an XX large, but the color was nice. I request for a refund.
"
4.0 out of 5 stars,"
  Some what a little big but still will serve its purpose.
"
5.0 out of 5 stars,"
  Good quality
"
4.0 out of 5 stars,"
  Did not know it had Spotshield, but I like it anyway.
"
5.0 out of 5 stars,"
  Great shirt
"
5.0 out of 5 stars,"
  Fits and feels great
"
5.0 out of 5 stars,"
  Wear this for work. Don't put it in the dryer!
"
5.0 out of 5 stars,"
  Great comfortable shirt
"
5.0 out of 5 stars,"
  Very pleased with the shirts, I work in Physical Therapy and this is a perfect shirt to work in, very flexible!
"
5.0 out of 5 stars,"
  good fit
"
5.0 out of 5 stars,"
  Very green and very nice shirt for the price!
"
4.0 out of 5 stars,"
  In this time of concern, it was nice to not have to go to the store. Thank you
"
5.0 out of 5 stars,"
  Love material and how it fits
"
3.0 out of 5 stars,"
  Im a big guy. Need a 2xl.  The shirt fit well except for the collar. Feels like they put a 16"" collar.
"
5.0 out of 5 stars,"
  My husband was very pleased with this item.
"
4.0 out of 5 stars,"
  Nice long sleeve jersey shirt with a collar.  The only thing is the collar tends to flatten down, other than that it's nice.
"
3.0 out of 5 stars,"
  Fits too large. I wear a medium on most shirts. Occasionally small. I bought a medium and it felt like large. Looks nice and all just too bad the sizing is a bit off.
"
5.0 out of 5 stars,"
  Comfortable Fit.
"
4.0 out of 5 stars,"
  It's a decent shirt. It fits as expected and seems like it should last a while. Came in a small bag.
"
5.0 out of 5 stars,"
  Super fast shipping...this is a great product!
"
5.0 out of 5 stars,"
  Nothing fancy, reasonable price.  Good fit.
"
4.0 out of 5 stars,"
  Fits great.
"
5.0 out of 5 stars,"
  Perfect size, perfect thickness! This will wear well and resist stains!
"
5.0 out of 5 stars,"
  I wear these during Winters and they are quite durable. Repeat buyer.
"
5.0 out of 5 stars,"
  I like to feel of the garment comfortability
"
4.0 out of 5 stars,"
  Nice quality shirt. Seems a little big for large but maybe I’m shrinking.
"
4.0 out of 5 stars,"
  Comfortable. Fits well
"
4.0 out of 5 stars,"
  Shirt is a little thinner than expected.  Fits just like it said.
"
5.0 out of 5 stars,"
  Fit is very good, sleeves are not too long or baggy. Perfect work shirt.
"
4.0 out of 5 stars,"
  Nice shirt. I will buy more. XL is big. We'll see if it shrinks after wash and dry.
"
5.0 out of 5 stars,"
  Really good quality products!
"
5.0 out of 5 stars,"
  I bought six of these shirts for my husband to wear to work.  They look and fit great.  He wears them with jeans and he is very comfortable in them. I have washed them several times now and there was no shrinkage and they have held their shape.  We are very happy with these shirts and will buy them again.
"
4.0 out of 5 stars,"
  2XLT is just a bit small around the middle. Other than that it's a great shirt.
"
5.0 out of 5 stars,"
  These shirts are nice because they have not shrunk or faded.
"
5.0 out of 5 stars,"
  very good
"
5.0 out of 5 stars,"
  Fits per size chart and comfortablely
"
5.0 out of 5 stars,"
  Nice!
"
3.0 out of 5 stars,"
  mjhmgh
"
5.0 out of 5 stars,"
  Fitted just right.
"
5.0 out of 5 stars,"
  Very comfortable with heavy to medium material
"
1.0 out of 5 stars,"
  The large is like an X- Large
"
5.0 out of 5 stars,"
  Good quality
"
5.0 out of 5 stars,"
  Thanks!
"
4.0 out of 5 stars,"
  Good style, fits well.
"
5.0 out of 5 stars,"
  Good shirt
"
4.0 out of 5 stars,"
  Excellent quality, as my husband wanted
"
4.0 out of 5 stars,"
  Excellent summer polo--cool and light.
"
4.0 out of 5 stars,"
  Its a good fit my brother love it.<br>If I could just make one suggestion if its possible to shorten the length of the shirt.
"
3.0 out of 5 stars,"
  Not wrinkle-free
"
5.0 out of 5 stars,"
  Good value
"
1.0 out of 5 stars,"
  My ""medium"" is at least a large, if not XL.
"
4.0 out of 5 stars,"
  Great shirt especially for the price!
"
5.0 out of 5 stars,"
  good quality - fits great - looks good
"
5.0 out of 5 stars,"
  works for me
"
5.0 out of 5 stars,"
  Bought these for uniforms to be worn at school.  We love the price and will probably be purchasing more if needed. Thank you
"
5.0 out of 5 stars,"
  Great shirt at a great price
"
1.0 out of 5 stars,"
  just too thin to be a polo shirt. Even with undershirt didn't look right to me. Will be sending back.
"
4.0 out of 5 stars,"
  Good shirt, comfortable, fits well.
"
3.0 out of 5 stars,"
  Its length was a bit too long for me
"
5.0 out of 5 stars,"
  Good qaulity
"
5.0 out of 5 stars,"
  Product is as described. The fit is great.
"
4.0 out of 5 stars,"
  Like it.
"
5.0 out of 5 stars,"
  very nice shirt; fits well
"
3.0 out of 5 stars,"
  The sewing came undone where the sleeve attaches to the body of the shirt after the third washing.  Not the best quality for the price.
"
5.0 out of 5 stars,"
  Price and quality
"
5.0 out of 5 stars,"
  Perfect. Exactly what I wanted. Priced right
"
5.0 out of 5 stars,"
  I use it for golf
"
5.0 out of 5 stars,"
  Working in dish room and this shirt is lightweight and just water resistant enough.
"
5.0 out of 5 stars,"
  So far so good.  Nice feel to the fabric, looks great!
"
5.0 out of 5 stars,"
  Love it and fits great. I get compliments all the time!
"
5.0 out of 5 stars,"
  Bought these for work. Great price. Its summer so I am not wearing them yet but hopefully they keep me warm
"
4.0 out of 5 stars,"
  It was a nice thick quality.
"
5.0 out of 5 stars,"
  Bought this for my husband as a work shirt. Fits well and washed quite nicely, held it's shape.
"
5.0 out of 5 stars,"
  I didnt dislike anything
"
4.0 out of 5 stars,"
  Nice shirt. Fits about right, certainly not too big. Good price. Should hold shape and size because it's 50/50.
"
3.0 out of 5 stars,"
  Good price, decent quality
"
4.0 out of 5 stars,"
  Fit fine. Looks fine
"
3.0 out of 5 stars,"
  Shirt is cut for slimmer man.  A bit snug but usable.
"
5.0 out of 5 stars,"
  Comfortable and true to size
"
5.0 out of 5 stars,"
  Nice shirt, very comfortable
"
5.0 out of 5 stars,"
  Great for a frail senior.
"
3.0 out of 5 stars,"
  Quality: medium.
"
5.0 out of 5 stars,"
  Thank you product was very nice and fit as expected
"
5.0 out of 5 stars,"
  The two polo shirts are fine and were very good for the fair price.  I use them mainly for golf.
"
5.0 out of 5 stars,"
  My dad loved this shirt. Super comfortable
"
4.0 out of 5 stars,"
  Jerzees 437 5.6 oz. 50/50 Jersey Polo with SpotShield-X-Large-Oxford<br>I RECOMMEND THIS PRODUCT FOR ITS QUALITY AND PRICE<br><br>NICE T-SHIRT
"
5.0 out of 5 stars,"
  larger than i expected but good for the price.
"
5.0 out of 5 stars,"
  Can't beat this shirt for the price.  Very comfortable.
"
5.0 out of 5 stars,"
  quality
"
3.0 out of 5 stars,"
  Don't like the banded arms and the material is a little flimsy.
"
5.0 out of 5 stars,"
  Great
"
2.0 out of 5 stars,"
  Color is not as in picture, a little dull. Fabric is inferior.
"
4.0 out of 5 stars,"
  Arrived fast, great material, they run on the larger side.
"
5.0 out of 5 stars,"
  Stylish shirt and color wears good with jeans.
"
5.0 out of 5 stars,"
  High quality material with a great fit!
"
4.0 out of 5 stars,"
  Thanks
"
2.0 out of 5 stars,"
  Lighter knit than expected
"
4.0 out of 5 stars,"
  This is a nice shirt for everyday business dress.
"
5.0 out of 5 stars,"
  Fits well, looks nice and is comfortable for work.  Great buy
"
1.0 out of 5 stars,"
  Cheaply made
"
1.0 out of 5 stars,"
  Waste
"
5.0 out of 5 stars,"
  Nice color and fit.  No complaints.
"
5.0 out of 5 stars,"
  I got a set of these polos for my father as a gift.  He works a certain store where they are required to always wear a blue polo.  He said they felt fine, they held up well, and he enjoyed the complements on the bright blue.
"
5.0 out of 5 stars,"
  I love these Jerzees polo shirts. They fit very well and colors last quite a long time.
"
5.0 out of 5 stars,"
  Nice shirt. Didn't shrink at all.
"
5.0 out of 5 stars,"
  Ok
"
4.0 out of 5 stars,"
  I THINK IT IS GOING TO BE OK--TOUGH ORDER-ONE REVIEW SAID A LITTLE LARGE AND ANOTHER SAID A LITTLE TIGHT-
"
1.0 out of 5 stars,"
  one sleeve longer than the other will not buy this product again
"
5.0 out of 5 stars,"
  Gave to brother for x-mas &amp;he loved it
"
5.0 out of 5 stars,"
  Good
"
5.0 out of 5 stars,"
  For student for school.
"
5.0 out of 5 stars,"
  For student for school.
"
5.0 out of 5 stars,"
  Love the colour and soft texture.
"
5.0 out of 5 stars,"
  For the amount of money that they charge for this shirt, it is a steal. Great quality and fits perfectly. I will buy a few more.
"
3.0 out of 5 stars,"
  It looks economical, but does the job for a growing teen.
"
5.0 out of 5 stars,"
  Fits perfect and feels great. I ordered 2xl and am 6' 2"" and 225 lbs.
"
4.0 out of 5 stars,"
  Nice shirt but the material is a lint magnet ! Better by a lint roller with this shirt
"
5.0 out of 5 stars,"
  For the price, this shirt works. Nothing fancy, just a collared shirt. Using it for work in an office environment. Would buy more of these.
"
3.0 out of 5 stars,"
  Little tight, should have bought xxl
"
5.0 out of 5 stars,"
  Great weekend shirt for not much money!
"
5.0 out of 5 stars,"
  Good quality
"
4.0 out of 5 stars,"
  The fit is slim but not tight. Plenty long and the sleeves fit good.
"
4.0 out of 5 stars,"
  Isn’t like what I think
"
5.0 out of 5 stars,"
  Good for the money
"
4.0 out of 5 stars,"
  The shirt was fine. A little thinner material than expected.
"
5.0 out of 5 stars,"
  i wear it for work,and even  tho it is bigger than i want ,well now that winter coming i will wear turtle necks etc.
"
5.0 out of 5 stars,"
  Nice shirt, arrived fast.
"
1.0 out of 5 stars,"
  too tight; thread too thin and pocket placed poorly. Overall poor quality construction. I guess made in China
"
5.0 out of 5 stars,"
  Perfect size and good material
"
4.0 out of 5 stars,"
  Great for St Patrick party.
"
1.0 out of 5 stars,"
  Sloppy looking. I returned this shirt. The material wasn’t as I expected it to be.
"
4.0 out of 5 stars,"
  Good fit and color.  Prefer polo with pockets.
"
3.0 out of 5 stars,"
  it was a bit big, but seems nice and soft otherwise.
"
5.0 out of 5 stars,"
  great product for the money
"
5.0 out of 5 stars,"
  Was not small like some other things that I got
"
5.0 out of 5 stars,"
  Fits well. Comfortable. Good length.
"
5.0 out of 5 stars,"
  I plan to purchase more of this brand
"
3.0 out of 5 stars,"
  Didn't like the material.  Shirts were returned
"
4.0 out of 5 stars,"
  i dont like this polo but i received what i paid, next time i will buy the expensive one. the black one looks a bit better than white
"
3.0 out of 5 stars,"
  Item not as described they're not  Tagless, they have a tag.
"
5.0 out of 5 stars,"
  This will be great once we get cooler weather. I bought it for my son's uniform he wears to school. He walks there &amp; back so I know it will keep his arms warm.
"
4.0 out of 5 stars,"
  Decent product for the purchase price.
"
5.0 out of 5 stars,"
  Excellent quality, very pleased with the shirt!!
"
1.0 out of 5 stars,"
  Very satisfied with these shirts...look nice, fit well, launder easily, good price.
"
5.0 out of 5 stars,"
  Excellent for school, our kids only have 4 color choices for school. These work perfectly especially for the price.
"
5.0 out of 5 stars,"
  Fit and look great price 1/5 the price of name brand would buy again
"
4.0 out of 5 stars,"
  I am pleased with the overall quality. I was expecting it to be a bit softer since it is half polyester but it feels fine for the price. I have other shirts that are blended polyester and cotton which are much softer. I'll guess that they have a higher ratio of polyester. The sizing is very accurate.
"
5.0 out of 5 stars,"
  Nice fit.
"
2.0 out of 5 stars,"
  Cut much too small, I ordered up a size and will be line drying to avoid shrinkage.
"
5.0 out of 5 stars,"
  Fits perfectly
"
4.0 out of 5 stars,"
  Work shirts so it fit as expected
"
5.0 out of 5 stars,"
  Fits just fine.
"
3.0 out of 5 stars,"
  Shirt is fine but I think I could have gotten same product at same price anywhere.
"
4.0 out of 5 stars,"
  Casual wear
"
5.0 out of 5 stars,"
  Great shirts at a very good price. Super happy.
"
4.0 out of 5 stars,"
  Light weight, good for under fleece sweatshirts in the winter and fits the business casual attire required at work.<br>They will shrink, hang to dry for longer life.
"
4.0 out of 5 stars,"
  Nice shirt. Feels well made and is comfortable.
"
5.0 out of 5 stars,"
  Good
"
5.0 out of 5 stars,"
  Very nice polo. Actually ordered it for my daughter, as she prefers the looser fit.
"
5.0 out of 5 stars,"
  This shirt fits good  no complaints.  Would recommend to family and friends.
"
4.0 out of 5 stars,"
  This was a gift and the person it was purchased for seemed to like it.
"
5.0 out of 5 stars,"
  nice fit
"
5.0 out of 5 stars,"
  Very pleased
"
4.0 out of 5 stars,"
  Liked that it breathes but little tight in arms
"
5.0 out of 5 stars,"
  Nice
"
4.0 out of 5 stars,"
  Great for a cheap polo.  Neck is a little small though, I usually don't button any of the buttons and it's perfect.  (I'll normally only button one button on polos).  The material isn't as nice as most polos though, it's closer to the material of a course tshirt than to a polo.
"
5.0 out of 5 stars,"
  Bought this for my dad who lives in Arizona. It was his ""winter"" sweater... lol...he absolutely LOVED it. Fit perfectly, good quality. Would buy from this company again.
"
4.0 out of 5 stars,"
  It's a nice polo for the price.  Fabric is ok, doesn't look chip and I think is worth the buy.  I will probably order in a different color.
"
5.0 out of 5 stars,"
  They fit perfect!!
"
5.0 out of 5 stars,"
  Suprised by the quality, great value!!
"
5.0 out of 5 stars,"
  Exactly as described and very comfortable
"
1.0 out of 5 stars,"
  No
"
4.0 out of 5 stars,"
  Good shirt for golf and wearing layers.
"
3.0 out of 5 stars,"
  Short and wide. Just a bad fit altogether, cheap thin material
"
5.0 out of 5 stars,"
  Perfect fit
"
5.0 out of 5 stars,"
  Christmas Gift to my husband!
"
5.0 out of 5 stars,"
  nice shirt, fits good, great value.
"
4.0 out of 5 stars,"
  Looks good in the picture, but it's a bit blah when you get it.  The color was a little lighter than I expected, and the quality was lower than I expected.  However, for the price.  Whatever lol
"
5.0 out of 5 stars,"
  Great shirt. Needed a great fitting black polo for work. Very comfortable.
"
5.0 out of 5 stars,"
  good
"
4.0 out of 5 stars,"
  Justice
"
5.0 out of 5 stars,"
  Nice weight polo, well constructed and color as shown in picture.  Ordering more for employees
"
3.0 out of 5 stars,"
  Shirt tail a little long
"
5.0 out of 5 stars,"
  I bought these as work uniform shirts for my job and they fit me just right and I love the quality of the fabric as well.  Its been awhile since I have been wearing these polo shirts and they are still very comfortable.
"
4.0 out of 5 stars,"
  Basic polo, fits as expected. Would purchase again.
"
